1.0 0.0010742096928879619
2.0 0.0011239503510296345
3.0 0.0009062286699190736
4.0 0.0008047199808061123
5.0 0.0008209185325540602
6.0 0.0010566539131104946
7.0 0.0010566539131104946
8.0 0.0011063149431720376
9.0 0.0010336522245779634
10.0 0.0010487966937944293
11.0 0.0011638256255537271
12.0 0.0012117387959733605
13.0 0.0012117387959733605
14.0 0.0011007016291841865
15.0 0.0011306205997243524
16.0 0.0012548762606456876
17.0 0.001310570864006877
18.0 0.0013226527953520417
19.0 0.0012749170418828726
20.0 0.0013120014918968081
21.0 0.0015006746398285031
22.0 0.001724342000670731
23.0 0.001862049917690456
24.0 0.0018542829202488065
25.0 0.0018068501958623528
26.0 0.0018068501958623528
27.0 0.0017821819055825472
28.0 0.0018245074898004532
29.0 0.0018197967438027263
30.0 0.0017977321986109018
31.0 0.0018059952417388558
32.0 0.0017271925462409854
33.0 0.0017339239129796624
34.0 0.0016299126436933875
35.0 0.0015722352545708418
36.0 0.0014090480981394649
37.0 0.0013152483152225614
38.0 0.0014055317733436823
39.0 0.0013964698882773519
40.0 0.0014179009012877941
41.0 0.0012803368736058474
42.0 0.000979436794295907
43.0 0.0009625635575503111
44.0 0.0009625635575503111
45.0 0.0011671409010887146
46.0 0.0011657748837023973
47.0 0.0009629816631786525
48.0 0.0008454780909232795
49.0 0.0008630453958176076
50.0 0.0009530738461762667
51.0 0.0010215614456683397
52.0 0.0009760659304447472
53.0 0.0008378084748983383
54.0 0.0008133056689985096
55.0 0.0008484441787004471
56.0 0.0009434313396923244
57.0 0.0009434313396923244
58.0 0.001020290539599955
59.0 0.0010184317361563444
60.0 0.001004897989332676
61.0 0.0009600804769434035
62.0 0.0008910706383176148
63.0 0.0008910706383176148
64.0 0.0008336527971550822
65.0 0.0008426448330283165
66.0 0.0008096166420727968
67.0 0.0007711315411143005
68.0 0.00075572170317173
69.0 0.0008370561990886927
70.0 0.0008370561990886927
71.0 0.0009171935962513089
72.0 0.000901543244253844
73.0 0.0007745805196464062
74.0 0.0006843036389909685
75.0 0.0006626390386372805
76.0 0.0006626390386372805
77.0 0.000745873898267746
78.0 0.0007771406089887023
79.0 0.0007844695937819779
80.0 0.000741690571885556
81.0 0.0007192977354861796
82.0 0.0006922756438143551
83.0 0.0006711392779834569
84.0 0.0007218278478831053
85.0 0.0007922035292722285
86.0 0.0009161048801615834
87.0 0.0008512012427672744
88.0 0.0008790205465629697
89.0 0.0007753768004477024
90.0 0.000747345678973943
