1.0 0.0010742096928879619
2.0 0.0010709072230383754
3.0 0.0009766152361407876
4.0 0.0009752208716236055
5.0 0.000983869074843824
6.0 0.0009661750518716872
7.0 0.0009394310181960464
8.0 0.0009423245792277157
9.0 0.0009757960215210915
10.0 0.0009997138986364007
11.0 0.001031509367749095
12.0 0.0010311800288036466
13.0 0.0010397712467238307
14.0 0.001069377874955535
15.0 0.0011053401976823807
16.0 0.001129835844039917
17.0 0.0011420146329328418
18.0 0.00114613794721663
19.0 0.0011643210891634226
20.0 0.0011635151458904147
21.0 0.0011468648444861174
22.0 0.0011378879426047206
23.0 0.0011592835653573275
24.0 0.0012073098914697766
25.0 0.0012520193122327328
26.0 0.0012701675295829773
27.0 0.0013327914057299495
28.0 0.0014015199849382043
29.0 0.0013909379485994577
30.0 0.001324259559623897
31.0 0.0012548441300168633
32.0 0.0012206267565488815
33.0 0.001221454469487071
34.0 0.0012390398187562823
35.0 0.0013932741712778807
36.0 0.0014446728164330125
37.0 0.0015223912196233869
38.0 0.001587073551490903
39.0 0.0015795615036040545
40.0 0.0014969604089856148
41.0 0.0014095170190557837
42.0 0.0014095170190557837
43.0 0.0013965549878776073
44.0 0.0014430306619033217
45.0 0.0014549189945682883
46.0 0.0013851163676008582
47.0 0.0012831431813538074
48.0 0.0012380052357912064
49.0 0.0012732414761558175
50.0 0.0012189497938379645
51.0 0.0011812541633844376
52.0 0.0011167729971930385
53.0 0.0010853101266548038
54.0 0.0011137544643133879
55.0 0.0011635161936283112
56.0 0.001180150080472231
57.0 0.001157305552624166
58.0 0.0011649507796391845
59.0 0.0011686591897159815
60.0 0.0012032290687784553
61.0 0.001214957912452519
62.0 0.0011776406317949295
63.0 0.0011057618539780378
64.0 0.0010250522755086422
65.0 0.000950752233620733
66.0 0.0009446797193959355
67.0 0.0009091551182791591
68.0 0.0009438638808205724
69.0 0.0010534547036513686
70.0 0.0011814236640930176
71.0 0.0012473645620048046
72.0 0.001211935537867248
73.0 0.0011087397579103708
74.0 0.00095427839551121
75.0 0.0009164732764475048
76.0 0.000987923122011125
77.0 0.0010941451182588935
78.0 0.0011468675220385194
79.0 0.0011267558438703418
80.0 0.0010944410460069776
81.0 0.0011130899656563997
82.0 0.0011766876559704542
83.0 0.0012300558155402541
84.0 0.001179361017420888
85.0 0.0010633410420268774
86.0 0.0009931030217558146
87.0 0.0010265310993418097
88.0 0.0011039122473448515
89.0 0.0011193754617124796
90.0 0.0011363386875018477
